DLC,Lifetime Weighted DEL,AEP_mean_pwr_per_sd,AEP_max_pwr_per_sd,Variable,Seed-speed weighted DEL,Seed-speed-yaw-nocc Weighted DEL,Yaw,Uref,Seed,DEL_individual,Max_individual,Seed weighted DEL,Seed weighted Max,Mean_power
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd2,2193.262911325458,3007.113128389225,2334.197325606649,3382.2733977120574,1900.7517266622992
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd3,2301.782049391688,2893.4905180930255,2334.197325606649,3382.2733977120574,2038.4102385923245
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd4,2299.830612570166,3977.0520908891735,2334.197325606649,3382.2733977120574,1951.9357742278073
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd5,2345.543536437607,3269.252865154431,2334.197325606649,3382.2733977120574,1967.1131213190401
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd6,2344.437218166079,3692.1125211578287,2334.197325606649,3382.2733977120574,1790.2208038540014
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd7,2340.0832047010103,3778.514826833876,2334.197325606649,3382.2733977120574,1969.0586208369696
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd8,2171.7560783352114,3051.4593503533733,2334.197325606649,3382.2733977120574,1918.3808885748383
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd9,2230.8651213316516,3095.3175555710473,2334.197325606649,3382.2733977120574,1958.55641399602
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd10,2007.4011002199168,2661.2729337056826,2334.197325606649,3382.2733977120574,1842.9967150981852
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd11,2293.3640115814187,2975.1579325398525,2334.197325606649,3382.2733977120574,1953.0914222038245
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd12,2381.5440573663045,3195.7213996499795,2334.197325606649,3382.2733977120574,1872.4965188601457
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd13,2526.6163152120594,3780.75065167541,2334.197325606649,3382.2733977120574,1864.0623149849937
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd14,2207.206169755156,3351.760145578726,2334.197325606649,3382.2733977120574,1894.7093088860995
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd15,2079.7744661932047,3137.8264800512075,2334.197325606649,3382.2733977120574,1961.9919486918384
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd16,2398.7523723788267,3730.5884961851334,2334.197325606649,3382.2733977120574,1894.9168875948687
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd17,2309.1993543245358,2968.1869046970555,2334.197325606649,3382.2733977120574,1891.6037720527177
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd18,2499.9621163240895,3337.6737032304727,2334.197325606649,3382.2733977120574,1957.5470442279693
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd19,2072.384576252175,2727.039883233895,2334.197325606649,3382.2733977120574,1953.8795511351932
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd20,2541.0675591953873,4436.442446388051,2334.197325606649,3382.2733977120574,2017.669305999451
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd21,2222.305791820818,2881.900626005257,2334.197325606649,3382.2733977120574,1912.0072384060581
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd22,2370.9615310553104,3743.9783489525767,2334.197325606649,3382.2733977120574,1970.844481462842
1p2,,,,LSSGagMya_[kN-m],,,0.0,8.0,sd23,2385.26510013205,3317.4078054433567,2334.197325606649,3382.2733977120574,1879.7817834930147
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd0,3361.0562303835704,5469.530158806221,2811.3850220127283,3938.11503256664,2687.655015299644
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd1,2963.2327490368293,4385.4796424614415,2811.3850220127283,3938.11503256664,2605.5700840952973
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd2,2623.968497963018,3398.6471457102925,2811.3850220127283,3938.11503256664,2505.2172073230563
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd3,2846.2397347879737,3510.9841646115865,2811.3850220127283,3938.11503256664,2701.681135689228
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd4,2741.926393483645,4442.869844564066,2811.3850220127283,3938.11503256664,2502.7418781571396
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd5,2855.788746005293,3973.4762503669626,2811.3850220127283,3938.11503256664,2599.8630368855765
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd6,2880.5120732449514,4375.788647292136,2811.3850220127283,3938.11503256664,2467.1035142712017
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd7,2775.5954748646222,4550.270153886694,2811.3850220127283,3938.11503256664,2590.018446415892
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd8,2567.8444186580405,3324.7571225044767,2811.3850220127283,3938.11503256664,2452.5093517859946
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd9,2635.5873737146635,3448.404101596718,2811.3850220127283,3938.11503256664,2486.2615084490435
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd10,2399.13768657931,3397.0964276299305,2811.3850220127283,3938.11503256664,2434.322133618973
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd11,2854.762054696355,3605.4378613948975,2811.3850220127283,3938.11503256664,2564.5149802203314
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd12,2848.0929715006378,3902.0891698450196,2811.3850220127283,3938.11503256664,2512.049418752975
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd13,2961.774522445822,4004.448438129388,2811.3850220127283,3938.11503256664,2559.0530380302785
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd14,2741.0013017618503,4031.30531838026,2811.3850220127283,3938.11503256664,2467.3128687189173
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd15,2534.537663765696,3490.3372071860017,2811.3850220127283,3938.11503256664,2539.044929929524
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd16,2830.840366335038,4048.3669762672353,2811.3850220127283,3938.11503256664,2519.2840920176413
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd17,2791.5083728841464,3826.174862661487,2811.3850220127283,3938.11503256664,2542.26001155029
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd18,3003.4883099217304,4723.783138049427,2811.3850220127283,3938.11503256664,2660.4422193890728
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd19,2510.651389947418,3390.1583687014463,2811.3850220127283,3938.11503256664,2504.1702590162445
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd20,2945.0748764241803,4158.778787834443,2811.3850220127283,3938.11503256664,2679.2611371936023
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd21,2651.073170677876,3292.163520079045,2811.3850220127283,3938.11503256664,2497.278075186854
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd22,2688.935724011093,3641.920048037068,2811.3850220127283,3938.11503256664,2523.4855052228727
1p2,,,,LSSGagMya_[kN-m],,,0.0,9.0,sd23,2949.0740396534834,4122.493425603098,2811.3850220127283,3938.11503256664,2530.461872505952
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd0,3860.8109216078406,5549.680880350243,3249.4265863096675,4470.766451006635,3091.6445278080414
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd1,3320.908699185855,4639.642468904622,3249.4265863096675,4470.766451006635,3041.765561712223
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd2,3001.270034478091,4187.8000807076805,3249.4265863096675,4470.766451006635,2966.159645896949
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd3,3276.6379233971466,4166.451177032876,3249.4265863096675,4470.766451006635,3065.5307852983874
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd4,3094.6137727833566,4600.910936184934,3249.4265863096675,4470.766451006635,2952.9403095862294
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd5,3256.090589084308,4740.805232617922,3249.4265863096675,4470.766451006635,3051.200131439196
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd6,3425.799976785149,4811.806733403215,3249.4265863096675,4470.766451006635,3031.8108585533514
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd7,3334.4543072924616,4533.644631172121,3249.4265863096675,4470.766451006635,3027.5532270654235
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd8,2909.7740641933615,3861.175619630632,3249.4265863096675,4470.766451006635,2915.3514536977846
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd9,3071.802827117694,4082.2150364180834,3249.4265863096675,4470.766451006635,2913.1532170001697
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd10,2723.6708657772756,3409.449551691112,3249.4265863096675,4470.766451006635,2906.2975442731777
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd11,3288.7433409223245,4611.343055497989,3249.4265863096675,4470.766451006635,3004.4356823459652
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd12,3471.4284201230435,5215.169926656321,3249.4265863096675,4470.766451006635,2988.716628395075
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd13,3459.484488731186,4518.09718782445,3249.4265863096675,4470.766451006635,3084.1711737639475
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd14,3187.544449531516,4396.464890097993,3249.4265863096675,4470.766451006635,2925.167132262642
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd15,2957.3657860994335,4325.796887791358,3249.4265863096675,4470.766451006635,2929.651337250415
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd16,3200.921714497789,4575.162554924363,3249.4265863096675,4470.766451006635,3049.7054101851513
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd17,3296.016120034336,4387.822169844547,3249.4265863096675,4470.766451006635,3018.3602213279355
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd18,3459.3186018855126,5168.591170533173,3249.4265863096675,4470.766451006635,3126.2416067855643
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd19,2876.3904380809913,3762.5715708964476,3249.4265863096675,4470.766451006635,2933.4327390196504
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd20,3328.458470118619,4346.5615973715885,3249.4265863096675,4470.766451006635,3094.49000758392
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd21,3034.423941996506,4112.146452167341,3249.4265863096675,4470.766451006635,2966.1326471320144
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd22,3128.058562273133,4763.8123214816405,3249.4265863096675,4470.766451006635,3026.8123874772937
1p2,,,,LSSGagMya_[kN-m],,,0.0,10.0,sd23,3384.2269758594794,4531.272690958598,3249.4265863096675,4470.766451006635,2975.172383584451
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd0,4152.6009540979885,5904.860152737262,3601.346906015991,4987.2714086543265,3276.028286362833
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd1,3618.7373964736785,4841.85379957499,3601.346906015991,4987.2714086543265,3256.9045682447727
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd2,3428.78122055644,4639.310251536758,3601.346906015991,4987.2714086543265,3208.46132140099
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd3,3566.1146259501907,4595.122897742256,3601.346906015991,4987.2714086543265,3264.164252453251
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd4,3415.0021466189505,4649.749751226796,3601.346906015991,4987.2714086543265,3270.204979638186
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd5,3666.481739459771,5292.463383442466,3601.346906015991,4987.2714086543265,3264.8670467758993
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd6,3906.9180360716537,5705.473211398188,3601.346906015991,4987.2714086543265,3285.0471086470957
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd7,3721.0925060072595,5141.30036067279,3601.346906015991,4987.2714086543265,3265.7624271283466
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd8,3175.539110825739,4560.992410495682,3601.346906015991,4987.2714086543265,3219.5925634548526
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd9,3430.4966910211324,4330.920461282631,3601.346906015991,4987.2714086543265,3205.95429024083
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd10,3036.5563262113264,4120.779379287,3601.346906015991,4987.2714086543265,3181.7034746552404
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd11,3638.1143234436236,5344.898200274712,3601.346906015991,4987.2714086543265,3230.5247939948495
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd12,3707.61161352003,5515.861296672789,3601.346906015991,4987.2714086543265,3209.724693796513
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd13,3893.87877621098,5229.450400459741,3601.346906015991,4987.2714086543265,3288.9279346472877
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd14,3480.441862253005,5302.284136107412,3601.346906015991,4987.2714086543265,3192.4773742653715
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd15,3251.90200508636,4666.968792694686,3601.346906015991,4987.2714086543265,3125.554870004407
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd16,3554.0514777008125,4824.042359410339,3601.346906015991,4987.2714086543265,3260.219172621934
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd17,3703.5455186286217,5366.531136029119,3601.346906015991,4987.2714086543265,3257.4254225328496
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd18,3841.77561383732,5453.830893138126,3601.346906015991,4987.2714086543265,3284.1504020138987
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd19,3206.1817533496333,4204.9135811051965,3601.346906015991,4987.2714086543265,3190.8869377786978
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd20,3725.3439094172923,5440.838509754618,3601.346906015991,4987.2714086543265,3253.544136920101
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd21,3400.245493214416,4829.857933412438,3601.346906015991,4987.2714086543265,3236.067683137354
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd22,3454.276228693959,4361.925570273483,3601.346906015991,4987.2714086543265,3270.7889023874195
1p2,,,,LSSGagMya_[kN-m],,,0.0,11.0,sd23,3803.2784962144265,5370.284938974355,3601.346906015991,4987.2714086543265,3225.366812859771
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd0,4464.124964764116,6139.380706749228,3873.165523812092,5318.434823305055,3348.173986326488
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd1,3867.5069016300754,4870.713120273439,3873.165523812092,5318.434823305055,3330.070371035394
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd2,3757.3933439028283,5650.99869984669,3873.165523812092,5318.434823305055,3309.8806659720703
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd3,3845.384717146513,4685.820207786073,3873.165523812092,5318.434823305055,3335.1930492840906
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd4,3736.513064726494,4905.62504964809,3873.165523812092,5318.434823305055,3352.6864461622768
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd5,3972.2905031096166,5766.62632229384,3873.165523812092,5318.434823305055,3322.4720576333616
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd6,4081.850296006184,6529.766401870018,3873.165523812092,5318.434823305055,3349.6991021645144
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd7,4037.620975808143,6337.363720907881,3873.165523812092,5318.434823305055,3333.095642439637
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd8,3466.426128432475,4604.882182240864,3873.165523812092,5318.434823305055,3314.2132766545055
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd9,3648.8311420511936,4755.290555653549,3873.165523812092,5318.434823305055,3338.0772118459313
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd10,3321.11283831981,4457.5992402951115,3873.165523812092,5318.434823305055,3299.3865333413405
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd11,3893.682974668433,5201.649997025817,3873.165523812092,5318.434823305055,3327.7124962822304
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd12,4000.2244777270507,5766.847319558011,3873.165523812092,5318.434823305055,3296.249581526711
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd13,4158.838368886528,5665.1502491460615,3873.165523812092,5318.434823305055,3337.5023373912777
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd14,3730.293160488279,5199.498372473073,3873.165523812092,5318.434823305055,3290.7056379323453
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd15,3514.881346112972,4734.133042322146,3873.165523812092,5318.434823305055,3254.3283965517126
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd16,3831.823729118575,5252.37700042399,3873.165523812092,5318.434823305055,3336.0462754709365
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd17,4029.4173589301577,5511.796483410737,3873.165523812092,5318.434823305055,3335.4366249937643
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd18,4041.1803962638123,5596.140958336465,3873.165523812092,5318.434823305055,3334.268526831739
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd19,3603.435528967658,4934.915341074577,3873.165523812092,5318.434823305055,3330.433110013823
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd20,3923.966272710018,5190.992278140624,3873.165523812092,5318.434823305055,3333.4101312653697
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd21,3607.1901575690713,5412.8823975194,3873.165523812092,5318.434823305055,3317.781051344024
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd22,3724.999703851162,4718.820546902485,3873.165523812092,5318.434823305055,3341.246721305592
1p2,,,,LSSGagMya_[kN-m],,,0.0,12.0,sd23,4115.373241724422,5753.165565423146,3873.165523812092,5318.434823305055,3330.59581646129
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd0,4696.260419444961,6589.298517069908,4119.422983961194,5606.772637372324,3365.507860663367
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd1,4076.8831047938306,5071.885071675406,4119.422983961194,5606.772637372324,3347.9776977839538
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd2,4014.6531017777234,5685.920619783216,4119.422983961194,5606.772637372324,3341.7378547228896
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd3,4102.239642865631,5693.039371030573,4119.422983961194,5606.772637372324,3358.8968383616334
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd4,3957.083506591358,5261.497910570981,4119.422983961194,5606.772637372324,3371.7850750428984
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd5,4214.537689538557,5985.871393898633,4119.422983961194,5606.772637372324,3331.6163877577783
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd6,4313.798835735752,7015.696367944145,4119.422983961194,5606.772637372324,3366.522818452922
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd7,4375.176275677078,6107.781534794612,4119.422983961194,5606.772637372324,3349.5947986782776
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd8,3661.4037239051127,4914.0884947819,4119.422983961194,5606.772637372324,3333.674947399049
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd9,3880.009057676781,5438.996127246898,4119.422983961194,5606.772637372324,3365.694049780609
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd10,3571.410490756479,4419.78926931493,4119.422983961194,5606.772637372324,3329.2843791116557
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd11,4165.469844806038,5498.957405023891,4119.422983961194,5606.772637372324,3344.1175320872703
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd12,4290.523235242056,5989.480457337841,4119.422983961194,5606.772637372324,3331.308984029328
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd13,4376.6607023266115,6045.381018833952,4119.422983961194,5606.772637372324,3355.9940126920997
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd14,3956.3709031400113,5768.589194731446,4119.422983961194,5606.772637372324,3329.504036264306
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd15,3758.083523153543,5247.876820669367,4119.422983961194,5606.772637372324,3320.3433448288497
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd16,4149.000349610181,5360.009899823892,4119.422983961194,5606.772637372324,3358.0542995943847
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd17,4272.097103354134,5588.336246832232,4119.422983961194,5606.772637372324,3347.6517907494635
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd18,4257.861279266497,5926.899764067856,4119.422983961194,5606.772637372324,3349.237799984659
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd19,3833.561708954552,4982.7988877093685,4119.422983961194,5606.772637372324,3362.8858223068414
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd20,4176.823720426056,5706.645249514978,4119.422983961194,5606.772637372324,3363.2880465010617
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd21,3869.518129795583,5311.210396872772,4119.422983961194,5606.772637372324,3343.8057904511916
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd22,3918.022122895326,4804.2746716245465,4119.422983961194,5606.772637372324,3356.0809810827373
1p2,,,,LSSGagMya_[kN-m],,,0.0,13.0,sd23,4396.31396962034,6148.218605782458,4119.422983961194,5606.772637372324,3360.556058738726
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd0,4944.0513875415645,6838.491961119265,4350.655720082699,5950.818457029677,3374.0656271914813
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd1,4252.77762727804,5251.921691273685,4350.655720082699,5950.818457029677,3352.2625185216616
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd2,4266.216166234856,6077.838817950446,4350.655720082699,5950.818457029677,3348.546860595609
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd3,4385.7389270958465,6100.7489430842425,4350.655720082699,5950.818457029677,3367.652815231131
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd4,4200.445401719732,5549.135675669905,4350.655720082699,5950.818457029677,3377.412527390635
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd5,4449.402050152985,6337.1791393674785,4350.655720082699,5950.818457029677,3333.877253473098
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd6,4558.454120321328,7482.513765052163,4350.655720082699,5950.818457029677,3371.596840804699
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd7,4626.288025216437,6472.528920088026,4350.655720082699,5950.818457029677,3355.9588957654555
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd8,3889.413406645919,5311.998840051062,4350.655720082699,5950.818457029677,3342.4502921493067
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd9,4097.292527212332,5969.78576150314,4350.655720082699,5950.818457029677,3373.911107702254
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd10,3783.941321119786,4754.826219371057,4350.655720082699,5950.818457029677,3337.977467966093
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd11,4375.570771749702,5755.610158762525,4350.655720082699,5950.818457029677,3344.8821664853244
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd12,4531.040139257512,6550.1665970588365,4350.655720082699,5950.818457029677,3340.884212661224
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd13,4588.766366758033,6232.291131685581,4350.655720082699,5950.818457029677,3363.2951984840356
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd14,4197.6404400296815,5983.0650393142405,4350.655720082699,5950.818457029677,3342.076866590824
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd15,3985.63755617298,5554.016129626675,4350.655720082699,5950.818457029677,3347.7300465574294
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd16,4384.636055343997,5813.105659471816,4350.655720082699,5950.818457029677,3363.1580424557706
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd17,4492.065486112974,5882.102780858443,4350.655720082699,5950.818457029677,3353.870397311577
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd18,4498.429276426016,6238.170647546049,4350.655720082699,5950.818457029677,3355.6966759386496
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd19,4086.5444565440393,5415.275107966703,4350.655720082699,5950.818457029677,3367.490005797892
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd20,4403.465619372592,5990.457334610362,4350.655720082699,5950.818457029677,3372.272861083806
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd21,4059.5582045852098,5611.916448304997,4350.655720082699,5950.818457029677,3350.320466128812
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd22,4137.747282016748,5066.459703931658,4350.655720082699,5950.818457029677,3358.615991940035
1p2,,,,LSSGagMya_[kN-m],,,0.0,14.0,sd23,4641.00603379657,6580.036495043893,4350.655720082699,5950.818457029677,3366.2071440214004
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd0,5141.353020764122,7001.612392992969,4571.881931664946,6341.714266386513,3377.917168767922
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd1,4425.701639146408,5487.893835039796,4571.881931664946,6341.714266386513,3353.319023265379
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd2,4440.753963854873,6228.459161176574,4571.881931664946,6341.714266386513,3355.142524995348
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd3,4602.641683477849,6728.4353600619725,4571.881931664946,6341.714266386513,3370.531241488577
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd4,4425.519267227853,5982.359578238658,4571.881931664946,6341.714266386513,3379.6545065078885
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd5,4648.754219887753,6893.208073340559,4571.881931664946,6341.714266386513,3333.5881199908385
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd6,4753.267900322354,7886.345603673897,4571.881931664946,6341.714266386513,3371.770895039947
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd7,4897.0572070117005,6818.668577969027,4571.881931664946,6341.714266386513,3359.8515979606
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd8,4123.0189108926,5691.894910448467,4571.881931664946,6341.714266386513,3344.940502935048
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd9,4303.043367644172,6338.1129910723685,4571.881931664946,6341.714266386513,3375.738313200897
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd10,4025.4243342936375,5207.5995850072095,4571.881931664946,6341.714266386513,3336.8020509204102
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd11,4605.134565668435,6119.730543755199,4571.881931664946,6341.714266386513,3343.475044715485
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd12,4754.980507345413,7178.302831405483,4571.881931664946,6341.714266386513,3346.006097176246
1p2,,,,LSSGagMya_[kN-m],,,0.0,15.0,sd13,4769.354849326281,6311.1929874459565,4571.881931664946,6341.714266386513,3363.9519471628128
