DLC,Lifetime Weighted DEL,AEP_mean_pwr_per_sd,AEP_max_pwr_per_sd,Variable,Seed-speed weighted DEL,Yaw-seed-speed weighted DEL,Seed-speed-yaw-nocc Weighted DEL,Yaw,Uref,Seed,DEL_individual,Max_individual,Seed weighted DEL,Seed weighted Max,Mean_power
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd12,4688.6927720778,3868.048425171961,4724.557415700375,4135.176237453336,1864.1867698990286
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd13,4739.978971266553,3956.177601205562,4724.557415700375,4135.176237453336,1850.9546370423911
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd14,4706.973558804696,3873.487665729976,4724.557415700375,4135.176237453336,1885.6685734876594
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd15,4687.597644749881,3958.6228892872464,4724.557415700375,4135.176237453336,1953.7393485724017
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd16,4723.988209668187,4013.21166409139,4724.557415700375,4135.176237453336,1888.5096764675354
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd17,4689.761784019635,3996.8857512026907,4724.557415700375,4135.176237453336,1883.3267170589252
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd18,4769.639323572632,3982.8352261348073,4724.557415700375,4135.176237453336,1947.1645684728542
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd19,4734.515270791112,4027.4688505917347,4724.557415700375,4135.176237453336,1951.5198914036373
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd20,4764.05672810826,4001.2595230747415,4724.557415700375,4135.176237453336,2010.0372025442095
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd21,4710.55856456575,3839.0680945357326,4724.557415700375,4135.176237453336,1904.5002310946547
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd22,4706.788844698013,3837.8220924679867,4724.557415700375,4135.176237453336,1984.1020712031302
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd23,4756.823350923772,4103.328159512617,4724.557415700375,4135.176237453336,1869.0598671742582
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd0,4844.494372504501,4048.3184899140315,4796.821835788933,4150.120695360844,2702.931347950111
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd1,4810.626012527207,4018.5111263452472,4796.821835788933,4150.120695360844,2611.337549736354
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd2,4762.274839440813,3993.3364053941077,4796.821835788933,4150.120695360844,2515.469530096926
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd3,4798.251003964348,4049.9963590198436,4796.821835788933,4150.120695360844,2715.1915416772886
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd4,4789.245739077268,3999.0996675369806,4796.821835788933,4150.120695360844,2515.818762538994
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd5,4818.73875685603,3998.058424708381,4796.821835788933,4150.120695360844,2603.5199228890974
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd6,4778.77867010853,3893.1091674089926,4796.821835788933,4150.120695360844,2459.911727379175
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd7,4804.162047475663,3974.7992707083617,4796.821835788933,4150.120695360844,2609.3032046904837
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd8,4796.010474528517,3925.759443021652,4796.821835788933,4150.120695360844,2446.8764731744327
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd9,4789.482273382978,3959.772323419132,4796.821835788933,4150.120695360844,2510.267115241647
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd10,4731.3135184233415,3939.30190962918,4796.821835788933,4150.120695360844,2435.178952012325
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd11,4798.022221831373,3938.2820987302334,4796.821835788933,4150.120695360844,2579.217772373112
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd12,4795.7838712990615,4032.721323406455,4796.821835788933,4150.120695360844,2507.9250876330057
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd13,4839.142321466466,4094.68489889138,4796.821835788933,4150.120695360844,2558.2412583965174
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd14,4813.55985671117,3978.149173084078,4796.821835788933,4150.120695360844,2479.6709519430465
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd15,4759.471688328485,3949.49963128972,4796.821835788933,4150.120695360844,2561.079952123881
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd16,4764.992876540282,3947.7083857836255,4796.821835788933,4150.120695360844,2523.187812781153
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd17,4783.7809229953245,4048.9626217724926,4796.821835788933,4150.120695360844,2548.912245583928
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd18,4800.729086509407,4094.4555960816165,4796.821835788933,4150.120695360844,2667.478026173354
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd19,4806.525406374082,4033.8478164117773,4796.821835788933,4150.120695360844,2513.0738497733128
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd20,4816.922948430553,4150.120695360844,4796.821835788933,4150.120695360844,2699.891166366927
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd21,4793.72369569181,4140.975262366807,4796.821835788933,4150.120695360844,2506.559564151879
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd22,4772.979832267364,3861.0214231655636,4796.821835788933,4150.120695360844,2526.643953682465
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd23,4839.325865770927,3992.6424670284887,4796.821835788933,4150.120695360844,2537.8238545033996
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd0,4787.091159853735,3874.9280371964605,4822.57546410173,4368.999702609334,3120.2115490727706
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd1,4805.418025807861,3964.658234035035,4822.57546410173,4368.999702609334,3063.2259757522133
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd2,4801.328417440791,4085.233846961403,4822.57546410173,4368.999702609334,2989.774629667818
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd3,4836.700743219513,4221.935684146104,4822.57546410173,4368.999702609334,3096.494528696678
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd4,4813.053503961014,4173.947095736041,4822.57546410173,4368.999702609334,2972.3887549579763
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd5,4851.8808086493555,4018.1353452518697,4822.57546410173,4368.999702609334,3082.6336741130735
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd6,4841.929285277337,4021.6939566039,4822.57546410173,4368.999702609334,3064.227720796261
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd7,4864.856990278399,4044.928730390482,4822.57546410173,4368.999702609334,3048.8827553684996
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd8,4789.8723218487,3906.247800886519,4822.57546410173,4368.999702609334,2917.753765555804
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd9,4819.659266596402,4145.89893536283,4822.57546410173,4368.999702609334,2922.504014159706
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd10,4783.752140104828,4035.665246474988,4822.57546410173,4368.999702609334,2934.8766408059055
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd11,4802.469320868745,3981.8753326364917,4822.57546410173,4368.999702609334,3021.9885811373592
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd12,4818.1591284138185,4368.999702609334,4822.57546410173,4368.999702609334,3022.782751809289
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd13,4870.815636578023,4233.829012857607,4822.57546410173,4368.999702609334,3106.122525309767
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd14,4851.02629660234,3988.6214969803564,4822.57546410173,4368.999702609334,2934.2190090560875
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd15,4775.475079316924,3874.6864657127508,4822.57546410173,4368.999702609334,2969.8229757853137
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd16,4776.138784152878,3835.8699923047393,4822.57546410173,4368.999702609334,3066.9919182188337
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd17,4853.669349438626,4076.8281762547745,4822.57546410173,4368.999702609334,3043.9457383827817
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd18,4821.91116702002,4092.171819732478,4822.57546410173,4368.999702609334,3161.9297953797723
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd19,4796.7601026528755,3807.2999948452743,4822.57546410173,4368.999702609334,2961.7311843142124
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd20,4850.016448810735,4079.8735673669967,4822.57546410173,4368.999702609334,3123.6146650159335
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd21,4807.3760236108765,4112.251067376218,4822.57546410173,4368.999702609334,2977.0588103173122
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd22,4817.62138377322,3917.4684443761926,4822.57546410173,4368.999702609334,3039.994751864485
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd23,4883.987162691719,4002.3780515087437,4822.57546410173,4368.999702609334,3008.7844808870573
1p2,,,,RootMxb1_[kN-m],,,,0.0,11.0,sd0,4788.453908273848,3988.0512604042547,4804.111794448874,4097.408876766155,3299.505735885826
1p2,,,,RootMxb1_[kN-m],,,,0.0,11.0,sd1,4775.369004052836,4086.4148528810515,4804.111794448874,4097.408876766155,3298.5577241962696
1p2,,,,RootMxb1_[kN-m],,,,0.0,11.0,sd2,4805.070541154993,3979.3554085593023,4804.111794448874,4097.408876766155,3243.15066918001
1p2,,,,RootMxb1_[kN-m],,,,0.0,11.0,sd3,4794.792195527698,3863.572818674187,4804.111794448874,4097.408876766155,3292.0039562172597
