DLC,Lifetime Weighted DEL,AEP_mean_pwr_per_sd,AEP_max_pwr_per_sd,Variable,Seed-speed weighted DEL,Yaw-seed-speed weighted DEL,Seed-speed-yaw-nocc Weighted DEL,Yaw,Uref,Seed,DEL_individual,Max_individual,Seed weighted DEL,Seed weighted Max,Mean_power
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd5,6480.047608972486,5124.002913035719,6436.224791576943,5504.272336792679,2385.6245530993933
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd6,6450.822962086006,5225.642058098708,6436.224791576943,5504.272336792679,2298.9175266965117
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd7,6316.15255854841,5360.4962622318235,6436.224791576943,5504.272336792679,2452.8326386290896
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd8,6504.325342950674,5493.343645384461,6436.224791576943,5504.272336792679,2394.223898002876
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd9,6391.819226687712,5118.534182351874,6436.224791576943,5504.272336792679,2408.2293392742617
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd10,6373.31910824015,5270.120797091208,6436.224791576943,5504.272336792679,2310.7258891516485
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd11,6394.934581629053,5180.108247788267,6436.224791576943,5504.272336792679,2361.337213281637
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd12,6453.644101748109,5174.040155648132,6436.224791576943,5504.272336792679,2324.922235403832
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd13,6574.353723223519,5504.272336792679,6436.224791576943,5504.272336792679,2399.887888994773
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd14,6379.093677593589,5207.135109518399,6436.224791576943,5504.272336792679,2365.534443790909
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd15,6365.862321693623,5244.241827573716,6436.224791576943,5504.272336792679,2407.17147204594
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd16,6463.302267534665,5238.516859070665,6436.224791576943,5504.272336792679,2502.203642527885
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd17,6419.483722870222,5216.503938508412,6436.224791576943,5504.272336792679,2359.3988980128497
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd18,6446.575849171339,5246.11665648122,6436.224791576943,5504.272336792679,2477.3781504526905
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd19,6377.64104016715,5224.485836550794,6436.224791576943,5504.272336792679,2496.830202544129
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd20,6350.287131930262,5243.909415741596,6436.224791576943,5504.272336792679,2541.185945241788
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd21,6399.231886309206,4978.742904598007,6436.224791576943,5504.272336792679,2414.6717447764067
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd22,6471.5606397517495,5232.173143943498,6436.224791576943,5504.272336792679,2447.779064309325
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd23,6584.162570253085,5248.2115329149965,6436.224791576943,5504.272336792679,2387.1643075495736
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd0,6487.714920970736,5532.933617852785,6472.560819150615,5802.615628331763,3204.281752310127
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd1,6432.885705393319,5209.6027713048115,6472.560819150615,5802.615628331763,3201.8578278013792
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd2,6495.0379105220845,5423.734422332929,6472.560819150615,5802.615628331763,3072.493493132888
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd3,6452.778184083186,5165.607724099913,6472.560819150615,5802.615628331763,3208.932374292347
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd4,6427.929049090705,5232.505039511493,6472.560819150615,5802.615628331763,3090.1136845571846
1p2,,,,RootMxb1_[kN-m],,,,0.0,10.0,sd5,6465.609064113601,5046.54211944407,6472.560819150615,5802.615628331763,3123.9810994835134
